,hotel,arrival_date_month,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,deposit_type,customer_type,reservation_status,reservation_status_date
16315,1,1,0,60,6,3,0,0,0,2,1,174
16316,1,1,2,52,5,3,3,3,0,2,1,174
16317,1,1,0,77,6,3,3,4,0,2,1,174
16318,1,1,0,52,6,3,3,3,0,2,1,174
16319,1,1,0,136,6,3,3,6,0,2,1,174
16320,1,1,0,77,6,3,3,4,0,2,1,174
16321,1,1,1,136,3,1,3,3,0,2,1,175
16322,1,1,1,136,3,1,4,4,0,2,1,175
16323,1,1,0,52,6,3,3,3,0,3,1,175
16325,1,1,0,57,6,3,0,0,0,2,1,175
16326,1,1,2,136,5,3,0,0,0,2,1,175
16327,1,1,0,136,5,3,0,0,0,2,1,175
16328,1,1,2,52,6,3,0,0,0,2,1,175
16329,1,1,0,136,6,3,3,4,0,2,1,175
16330,1,1,2,136,6,3,6,6,0,2,1,175
16331,1,1,0,136,6,3,0,3,0,2,1,175
16332,1,1,0,52,3,1,4,5,0,2,1,175
16333,1,1,2,136,3,1,0,0,0,3,1,175
16334,1,1,1,136,3,1,5,5,0,2,1,175
16335,1,1,2,136,6,3,5,5,0,2,1,175
16336,1,1,0,57,3,1,0,3,0,2,1,175
16337,1,1,0,77,6,3,4,4,0,2,1,175
16338,1,1,2,136,5,3,0,0,0,2,1,175
16339,1,1,0,170,6,3,4,3,0,2,1,176
16340,1,1,2,52,3,1,0,0,0,2,1,176
16341,1,1,0,170,5,3,3,4,0,2,1,176
16342,1,1,0,136,6,3,6,6,0,2,1,176
16343,1,1,0,136,3,1,0,0,0,2,1,176
16344,1,1,0,136,3,1,4,4,0,2,1,176
16345,1,1,0,52,6,3,3,3,0,2,1,176
16346,1,1,2,60,5,3,3,3,0,2,1,176
16347,1,1,1,136,5,3,3,3,0,3,1,176
16348,1,1,1,136,5,3,3,3,0,3,1,176
16349,1,1,0,136,6,3,0,0,0,2,1,176
16350,1,1,2,16,6,3,0,0,0,2,1,177
16352,1,1,0,57,3,1,5,5,0,2,1,177
16353,1,1,2,136,3,1,0,0,0,3,1,177
16354,1,1,2,136,3,1,0,0,0,3,1,177
16355,1,11,0,136,5,3,0,0,0,2,0,177
16356,1,1,0,136,5,3,0,0,0,2,1,177
16357,1,1,2,136,5,3,0,0,0,2,1,177
16358,1,1,2,136,5,3,0,0,0,2,0,177
16359,1,1,0,60,6,3,3,3,0,2,1,177
16360,1,1,0,16,6,3,6,6,0,2,1,177
16361,1,1,2,52,5,3,0,0,0,2,1,177
16362,1,1,0,57,3,1,0,0,0,2,1,177
16363,1,1,0,136,6,3,2,4,0,2,1,177
16364,1,1,2,136,6,3,4,4,0,2,1,177
16365,1,1,3,35,6,3,4,8,0,2,1,182
16366,1,1,0,136,3,1,2,2,0,2,0,177
16367,1,1,0,30,6,3,0,0,0,2,1,178
16368,1,1,0,136,6,3,0,1,0,2,1,178
16369,1,1,0,60,6,3,2,3,0,2,1,178
16370,1,1,0,30,6,3,0,0,0,2,1,178
16371,1,1,0,125,2,0,3,4,0,2,1,178
16372,1,1,0,136,3,1,7,7,0,2,1,178
16373,1,10,0,57,3,1,2,7,0,3,1,240
16374,1,1,0,136,6,3,0,7,0,2,1,178
16375,1,1,2,136,5,3,0,8,0,2,1,178
16376,1,1,0,154,3,1,2,2,0,2,1,178
16377,1,1,0,136,6,3,3,4,0,2,1,178
16378,1,11,0,136,5,3,0,0,0,3,0,178
16379,1,1,0,170,6,3,0,0,0,2,1,178
16380,1,1,0,82,6,3,0,0,0,2,1,178
16381,1,1,0,136,3,1,4,3,0,2,1,178
16382,1,1,0,60,3,1,5,5,0,2,1,179
16383,1,1,2,136,3,1,0,0,0,3,1,179
16384,1,1,0,136,2,0,0,0,0,2,1,179
16385,1,3,0,136,2,0,0,3,0,2,1,340
16386,1,7,0,136,2,0,0,0,0,2,1,367
16387,1,0,0,136,2,0,0,3,0,2,1,402
16388,1,8,0,136,2,0,0,0,0,2,1,458
16389,1,9,0,136,2,0,0,0,0,2,1,634
16390,1,0,0,136,2,0,0,2,0,2,1,788
16391,1,1,0,57,6,3,0,0,0,2,1,179
16392,1,1,0,35,6,3,6,6,0,2,1,179
16393,1,1,0,136,6,3,0,4,0,2,1,179
16394,1,1,0,136,6,3,4,4,0,2,1,179
16395,1,1,0,52,6,3,0,0,0,2,1,179
16396,1,1,0,52,6,3,0,0,0,2,1,179
16397,1,1,0,52,6,3,0,0,0,2,1,179
16398,1,1,0,57,6,3,0,0,0,2,1,179
16399,1,1,0,136,6,3,0,3,0,2,1,179
16400,1,1,0,170,6,3,0,3,0,2,1,179
16401,1,1,1,136,5,3,0,0,0,2,1,179
16402,1,1,0,77,5,3,3,3,0,0,1,179
16403,1,1,0,77,3,1,3,3,0,2,1,179
16404,1,1,0,136,3,1,5,5,0,2,1,179
16405,1,1,2,170,5,3,4,5,0,2,1,179
16406,1,1,2,136,5,3,4,5,0,2,1,179
16407,1,1,0,170,5,3,0,0,0,2,1,179
16408,1,11,0,136,6,3,0,0,0,2,0,179
16409,1,11,0,136,6,3,0,0,0,3,0,179
16413,1,1,0,136,6,3,3,3,0,2,1,193
16414,1,1,0,170,6,3,4,4,0,2,1,180
16415,1,1,0,30,5,3,0,0,0,2,1,180
16416,1,1,2,136,5,3,0,0,0,2,1,180
16417,1,1,2,136,6,3,0,0,0,2,1,180
16418,1,5,2,136,6,3,0,0,0,2,1,860
16419,1,1,2,136,5,3,3,3,0,2,1,180
16420,1,1,0,136,6,3,4,4,0,2,1,180
16421,1,1,2,136,5,3,0,3,0,2,1,180
16422,1,1,2,136,5,3,3,4,0,0,1,180
16423,1,1,2,136,3,1,3,3,0,2,1,180
16424,1,1,2,136,3,1,5,6,0,2,1,180
16425,1,1,0,136,6,3,0,0,0,2,1,180
16426,1,1,0,136,3,1,0,0,0,3,1,180
16427,1,1,0,136,3,1,2,2,0,2,1,180
16428,1,1,0,82,5,3,3,3,0,2,1,180
16429,1,1,0,52,5,3,4,4,0,2,1,180
16430,1,1,2,136,5,3,2,2,0,2,1,180
16431,1,1,2,136,3,1,2,2,0,2,1,180
16432,1,1,1,136,3,1,0,3,0,2,1,180
16433,1,1,1,136,3,1,0,2,0,2,1,180
16434,1,1,0,52,6,3,0,0,0,2,1,180
16435,1,1,0,82,6,3,0,0,0,2,1,180
16436,1,1,0,60,5,3,0,0,0,0,1,185
16437,1,1,0,60,5,3,3,4,0,2,1,180
16438,1,1,0,136,6,3,0,0,0,2,1,180
16439,1,1,2,136,3,1,6,6,0,2,1,180
16440,1,1,0,170,5,3,0,3,0,2,1,180
16441,1,10,2,60,4,1,0,0,0,3,0,180
16442,1,1,0,136,6,3,3,4,0,2,1,180
16443,1,1,2,44,5,3,3,3,0,0,1,180
16444,1,11,0,77,4,3,0,0,0,3,0,180
16445,1,1,2,140,6,3,0,0,0,2,1,181
16446,1,1,0,52,5,3,0,0,0,2,1,181
16447,1,1,0,26,3,1,0,0,0,2,1,181
16448,1,1,0,52,6,3,3,7,0,2,1,181
16449,1,1,0,136,5,3,0,0,0,0,1,181
16450,1,1,2,136,6,3,4,4,0,2,1,181
16451,1,1,2,52,6,3,3,3,0,2,1,181
16452,1,1,2,136,3,1,3,3,0,2,1,181
16453,1,1,0,77,6,3,3,3,0,2,1,181
16454,1,1,0,52,6,3,3,3,0,2,1,181
16456,1,1,0,136,3,1,3,3,0,2,1,181
16457,1,1,2,136,3,1,4,5,0,2,1,181
16458,1,1,2,136,6,3,0,0,0,2,1,181
16459,1,1,0,52,5,3,0,0,0,0,1,181
16460,1,1,0,52,5,3,0,0,0,0,1,181
16461,1,1,0,77,6,3,4,5,0,2,1,181
16462,1,1,0,77,5,3,0,0,0,0,1,181
16463,1,1,0,136,6,3,4,4,0,2,1,181
16464,1,1,0,77,5,3,0,0,0,0,1,181
16465,1,1,2,136,3,1,0,0,0,2,1,181
16466,1,1,0,30,5,3,3,3,0,2,1,181
16468,1,1,0,52,6,3,0,0,0,2,1,181
16469,1,1,0,77,6,3,0,0,0,2,1,181
16470,1,1,0,104,6,3,3,3,0,2,1,181
16471,1,1,1,154,3,1,2,2,0,2,1,181
16472,1,1,0,60,5,3,0,0,0,0,1,181
16473,1,1,2,136,3,1,0,4,0,2,1,181
16474,1,1,0,136,3,1,3,3,0,2,1,181
16475,1,1,2,136,6,3,0,0,0,2,1,181
16476,1,1,0,60,6,3,0,0,0,2,1,181
16477,1,1,0,77,6,3,0,0,0,2,1,181
16478,1,1,2,52,5,3,0,0,0,2,1,181
16479,1,1,2,136,6,3,0,0,0,2,1,181
16480,1,1,0,52,6,3,0,0,0,2,1,181
16481,1,1,0,52,6,3,3,3,0,2,1,181
16482,1,1,0,26,3,1,4,4,0,2,1,181
16483,1,1,0,77,3,1,0,0,0,2,1,181
16484,1,1,0,60,6,3,0,0,0,2,1,182
16485,1,1,0,136,3,1,0,0,0,2,1,182
16486,1,1,0,136,6,3,4,5,0,2,1,182
16487,1,1,2,136,5,3,0,0,0,2,1,182
16488,1,1,2,136,3,1,0,0,0,2,1,182
16489,1,1,2,77,5,3,4,4,0,3,1,182
16490,1,1,0,136,6,3,0,0,0,2,1,182
16491,1,1,0,57,3,1,0,0,0,2,1,182
16492,1,1,0,52,5,3,0,0,0,2,1,182
16493,1,11,0,136,6,3,3,3,0,2,0,182
16494,1,1,0,124,5,3,3,3,0,0,1,182
16496,1,1,0,136,3,1,4,4,0,2,1,182
16497,1,1,1,52,5,3,2,2,0,2,1,182
16498,1,1,0,82,6,3,0,4,0,2,1,182
16499,1,1,0,82,6,3,0,0,0,1,1,183
16500,1,1,0,136,6,3,0,0,0,1,1,182
16501,1,11,0,60,5,3,0,0,0,2,0,182
16502,1,1,2,136,3,1,6,6,0,2,1,183
16503,1,1,0,141,5,3,0,0,0,2,1,183
16505,1,1,0,101,6,3,4,4,0,2,1,183
16506,1,1,2,136,6,3,0,0,0,2,1,183
16507,1,1,0,60,6,3,0,3,0,2,1,183
16508,1,1,0,60,6,3,0,3,0,2,1,183
16509,1,1,2,52,6,3,3,3,0,2,1,183
16510,1,1,0,136,3,1,0,0,0,2,1,183
16511,1,1,2,60,5,3,0,0,0,2,1,183
16512,1,1,2,60,5,3,4,4,0,0,1,183
16513,1,1,0,57,6,3,0,0,0,2,1,183
16514,1,1,0,136,6,3,0,0,0,2,1,183
16515,1,1,0,52,6,3,0,0,0,2,1,183
16516,1,1,2,136,6,3,0,0,0,2,1,183
16517,1,10,0,136,3,3,0,0,0,2,1,609
16518,1,10,0,136,3,1,3,3,0,2,1,610
16519,1,1,0,136,6,3,3,4,0,2,1,183
16520,1,1,0,30,6,3,4,4,0,2,1,183
16521,1,1,2,60,5,3,4,4,0,0,1,183
16522,1,1,0,136,6,3,4,4,0,2,1,183
16523,1,11,0,60,5,3,0,0,0,2,1,193
16524,1,1,0,60,6,3,0,0,0,2,1,184
16525,1,1,0,60,5,3,3,3,0,0,1,184
16526,1,1,0,136,3,1,0,0,0,2,1,184
16527,1,0,0,136,3,1,3,3,0,3,1,777
16528,1,1,2,52,5,3,0,0,0,0,1,184
16529,1,1,2,136,3,1,3,3,0,2,1,184
16530,1,1,0,170,5,3,5,6,0,2,1,184
16531,1,1,2,134,6,3,4,4,0,2,1,184
16532,1,1,2,134,6,3,4,4,0,2,1,184
16534,1,1,0,52,3,1,2,2,0,2,1,184
16535,1,1,0,77,6,3,0,0,0,2,1,184
16536,1,1,0,136,6,3,4,4,0,2,1,184
16537,1,1,0,136,3,1,3,3,0,2,1,184
16538,1,1,0,140,6,3,0,3,0,2,1,184
16539,1,1,2,136,3,1,0,0,0,2,1,184
16540,1,1,0,136,6,3,0,0,0,2,1,184
16541,1,1,2,136,5,3,0,0,0,2,1,184
16543,1,11,0,136,5,3,0,0,0,0,0,184
16544,1,11,0,136,5,3,0,0,0,0,0,184
16545,1,10,1,52,4,3,0,0,1,2,0,184
16570,1,10,1,52,4,3,0,0,1,2,0,184
16572,1,1,0,77,5,3,0,0,0,2,1,185
16573,1,6,0,77,6,3,2,2,0,2,1,845
16574,1,1,0,60,5,3,0,0,0,0,1,185
16575,1,1,0,77,5,3,4,4,0,0,1,185
16576,1,1,0,77,6,3,0,3,0,2,1,185
16577,1,1,0,60,5,3,0,0,0,0,1,185
16578,1,1,0,60,5,3,0,0,0,0,1,185
16580,1,1,0,60,5,3,0,0,0,0,1,185
16581,1,1,0,141,6,3,5,5,0,2,1,185
16582,1,1,2,136,5,3,3,3,0,2,1,185
16583,1,1,0,136,3,1,0,3,0,2,1,185
16584,1,11,0,57,6,3,3,3,0,2,1,185
16585,1,1,2,136,3,1,0,0,0,2,1,185
16586,1,1,2,136,3,1,0,0,0,2,1,185
16587,1,1,2,136,6,3,2,2,0,2,1,185
16588,1,11,2,52,3,1,4,5,0,2,1,185
16589,1,1,2,136,3,1,0,3,0,2,1,185
16590,1,1,0,77,3,1,3,3,0,2,1,185
16591,1,1,2,82,3,1,0,3,0,2,1,185
16592,1,1,2,77,5,3,0,3,0,2,1,185
16593,1,11,2,136,5,3,0,3,0,0,1,188
16594,1,11,2,136,5,3,3,3,0,2,1,189
16595,1,1,0,136,6,3,0,0,0,2,1,185
16596,1,1,0,134,6,3,4,5,0,2,1,185
16597,1,11,0,52,6,3,3,4,0,2,1,185
16598,1,1,0,136,6,3,4,4,0,2,1,185
16599,1,1,0,136,6,3,0,0,0,2,1,185
16600,1,1,1,136,5,3,0,2,0,2,1,185
16601,1,11,0,52,5,3,0,0,0,2,1,185
16602,1,1,0,77,5,3,0,2,0,0,1,185
16603,1,1,1,136,5,3,3,3,0,2,1,185
16604,1,10,0,136,5,3,4,4,0,2,0,185
16605,1,1,0,77,5,3,3,3,0,2,1,186
16606,1,1,0,26,6,3,4,5,0,2,1,186
16607,1,1,0,52,6,3,0,0,0,2,1,186
16608,1,1,0,60,5,3,3,3,0,0,1,186
16609,1,1,0,7,5,3,4,4,0,2,1,186
16610,1,1,2,52,5,3,0,0,0,2,1,186
16611,1,11,0,124,6,3,0,3,0,2,1,186
16612,1,11,0,124,6,3,3,3,0,1,1,188
16613,1,11,0,136,6,3,4,4,0,2,1,186
16614,1,1,0,77,5,3,4,4,0,2,1,186
16615,1,1,0,77,6,3,3,3,0,2,1,919
16616,1,1,0,77,3,1,4,4,0,3,1,186
16617,1,11,0,170,6,3,6,6,0,2,1,186
16618,1,11,0,77,6,3,0,3,0,2,1,186
16619,1,1,0,136,6,3,7,7,0,2,1,186
16620,1,6,0,136,6,3,4,5,0,2,1,853
16621,1,1,2,136,5,3,4,4,0,2,1,186
16622,1,1,0,60,6,3,3,3,0,2,1,186
16623,1,1,0,77,6,3,0,0,0,2,1,186
16624,1,1,0,136,3,1,3,3,0,2,1,186
16625,1,1,0,136,6,3,4,4,0,2,1,186
16626,1,1,2,136,3,1,7,7,0,2,1,186
16627,1,1,0,136,3,1,6,6,0,2,1,186
16628,1,1,0,77,3,1,4,4,0,3,1,186
16629,1,1,0,60,5,3,0,0,0,2,1,187
16630,1,1,2,57,5,3,0,0,0,2,1,187
16631,1,1,0,136,3,1,4,4,0,2,1,187
16632,1,1,2,57,6,3,5,4,0,2,1,187
16633,1,1,0,136,3,1,3,3,0,2,1,187
16634,1,1,0,136,3,1,3,3,0,2,1,187
16635,1,1,0,77,5,3,3,3,0,0,1,187
16636,1,11,0,52,6,3,0,0,0,2,1,187
16637,1,11,0,136,6,3,3,3,0,2,1,187
16638,1,1,0,60,6,3,3,3,0,2,1,187
16639,1,1,2,136,3,1,4,4,0,2,1,187
16640,1,1,2,136,3,1,6,6,0,2,1,187
16641,1,11,2,136,6,3,6,6,0,2,1,187
16642,1,11,0,13,6,3,3,3,0,3,1,188
16643,1,11,0,13,6,3,3,3,0,3,1,188
16645,1,4,0,82,6,1,0,0,0,3,1,702
16646,1,11,0,77,6,3,0,0,0,3,1,188
16647,1,11,0,136,3,1,0,2,0,3,1,188
16648,1,11,0,52,2,1,0,0,0,3,1,188
16649,1,11,0,101,5,3,0,0,0,2,1,188
16650,1,11,0,136,3,1,0,0,0,3,1,188
16651,1,11,0,82,3,1,0,4,0,3,1,188
16652,1,11,0,136,6,3,3,3,0,2,1,188
16653,1,11,0,136,6,3,3,4,0,2,1,188
16654,1,1,0,136,6,3,4,4,0,2,1,188
16655,1,11,0,136,6,3,3,7,0,2,1,188
16656,1,11,0,44,6,3,3,3,0,3,1,188
16657,1,1,0,136,6,3,3,3,0,2,1,188
16658,1,1,2,136,3,1,6,6,0,2,1,188
16659,1,11,0,124,6,3,3,3,0,3,1,188
16660,1,11,0,44,6,3,3,3,0,3,1,188
16661,1,11,0,136,3,1,4,4,0,2,1,188
16662,1,11,0,136,6,3,3,3,0,2,1,188
16663,1,11,0,57,3,1,0,6,0,2,1,188
16664,1,11,0,136,6,3,0,0,0,2,2,188
16665,1,11,0,60,5,3,0,2,0,3,1,189
16666,1,11,0,60,5,3,0,2,0,0,1,189
16670,1,1,2,60,5,3,4,4,0,2,1,189
16671,1,11,0,43,6,3,3,3,0,3,1,189
16672,1,11,0,136,6,3,0,0,0,3,1,189
16673,1,11,0,43,6,3,0,0,0,3,1,189
16676,1,11,0,57,6,3,0,0,0,2,1,189
16677,1,11,2,136,3,1,2,2,0,2,1,189
16678,1,1,0,136,3,1,6,6,0,2,1,189
16679,1,11,0,136,6,3,0,0,0,3,1,189
16680,1,11,0,77,5,3,3,3,0,2,1,189
16682,1,11,0,16,6,3,0,0,0,3,1,189
16683,1,11,0,44,6,3,0,2,0,2,1,189
16684,1,11,0,60,5,3,0,4,0,3,1,189
16685,1,11,0,52,3,1,0,2,0,2,1,189
16686,1,11,0,136,6,3,3,5,0,2,1,189
16687,1,8,0,136,4,3,2,2,2,3,1,441
16688,1,11,0,136,6,3,0,0,0,2,0,189
16689,1,11,0,57,6,3,4,4,0,2,1,190
16690,1,1,0,60,5,3,4,4,0,0,1,190
16691,1,11,0,60,6,3,4,4,0,3,1,190
16692,1,11,0,60,6,3,4,4,0,3,1,190
16693,1,11,2,136,6,3,4,4,0,2,1,190
16694,1,9,2,136,6,3,0,0,0,2,0,190
16699,1,11,0,136,5,3,0,0,0,2,1,190
16701,1,11,2,77,5,3,0,0,0,0,1,190
16702,1,11,0,77,5,3,0,0,0,0,1,190
16703,1,11,0,136,3,1,0,0,0,2,1,190
16704,1,11,0,77,4,3,0,0,0,3,1,191
16705,1,1,0,60,5,3,3,3,0,0,1,191
16707,1,1,0,60,3,1,5,5,0,2,1,191
16708,1,5,0,60,3,1,4,4,0,2,1,857
16711,1,11,0,136,3,1,0,2,0,2,1,191
16712,1,11,0,136,6,3,0,0,0,2,1,191
16713,1,5,0,136,6,3,0,0,0,2,1,869
16714,1,11,2,44,5,3,0,0,0,0,1,191
16718,1,11,0,136,6,3,0,0,0,2,1,191
16719,1,1,2,136,3,1,0,0,0,2,1,191
16723,1,11,0,77,4,3,0,0,0,2,1,191
16724,1,11,0,136,6,3,7,7,0,2,1,191
16725,1,11,0,136,3,3,5,5,0,2,1,558
16726,1,6,0,136,3,3,3,3,0,2,1,839
16727,1,11,0,77,4,3,0,0,0,2,1,191
16728,1,11,0,136,6,3,5,5,0,2,1,191
16729,1,11,0,44,5,3,0,0,0,2,1,191
16730,1,11,0,136,3,1,3,3,0,2,1,191
16731,1,0,0,136,3,1,6,6,0,2,1,421
16732,1,11,0,77,5,3,0,0,0,2,1,192
16733,1,11,0,35,5,3,3,3,0,2,1,192
16734,1,1,0,60,5,3,0,0,0,0,1,192
16735,1,6,0,60,5,3,0,0,0,0,1,479
16736,1,11,0,35,5,3,3,3,0,2,1,192
16737,1,11,0,60,5,3,3,4,0,0,1,192
16738,1,11,0,52,3,1,0,4,0,2,1,192
16739,1,11,0,136,2,1,0,0,0,3,1,192
16741,1,7,0,136,2,1,0,3,0,2,1,393
16742,1,0,0,136,2,1,0,3,0,2,1,414
16743,1,9,0,136,2,1,0,3,0,2,1,633
16744,1,1,2,16,3,1,3,3,0,2,1,192
16745,1,11,0,7,5,3,0,2,0,2,1,192
16746,1,11,0,35,6,3,6,6,0,2,1,192
16747,1,11,0,170,6,3,3,4,0,2,1,192
16748,1,11,0,136,5,3,0,0,0,0,1,192
16749,1,11,0,77,5,3,0,0,0,0,1,192
16750,1,11,0,13,3,1,0,0,0,2,1,192
16751,1,11,0,77,5,3,3,3,0,0,1,193
16752,1,1,0,60,5,3,3,3,0,0,1,193
16753,1,1,0,60,5,3,3,3,0,0,1,193
16754,1,11,0,26,3,1,3,3,0,2,1,193
16755,1,11,2,136,6,3,4,4,0,2,1,193
16756,1,11,0,136,3,1,0,2,0,2,1,193
16757,1,11,0,136,6,3,3,3,0,2,1,193
16758,1,11,0,77,3,1,4,4,0,3,1,193
16759,1,11,2,136,6,3,0,0,0,2,1,193
16760,1,11,2,52,6,3,4,5,0,2,1,193
16761,1,11,2,136,3,1,0,2,0,2,1,193
16762,1,11,0,77,3,1,4,4,0,3,1,193
16763,1,11,0,77,6,3,7,7,0,2,1,193
16764,1,4,0,77,6,3,0,6,0,2,1,329
16765,1,11,2,60,5,3,0,0,0,0,1,193
16766,1,11,0,26,3,1,3,3,0,2,1,193
16767,1,11,1,136,5,3,0,2,0,0,1,193
16768,1,11,2,136,4,3,0,0,0,3,0,193
16769,1,10,2,136,5,3,0,0,0,2,0,193
16776,1,11,0,155,5,3,0,0,0,3,1,194
16777,1,1,2,60,5,3,0,0,0,0,1,194
16778,1,11,2,60,3,1,0,0,0,2,1,194
16779,1,11,0,77,6,3,0,0,0,2,1,194
16780,1,11,0,136,3,1,0,2,0,2,1,194
16781,1,11,0,52,5,3,4,5,0,2,1,194
16782,1,11,2,136,6,3,4,4,0,2,1,194
16783,1,1,1,136,3,1,3,3,0,3,1,544
16784,1,11,1,136,3,1,0,0,0,2,1,194
16785,1,11,2,52,6,3,0,0,0,2,1,194
16786,1,11,0,0,3,1,3,3,0,2,1,194
16787,1,11,0,52,6,3,0,0,0,2,1,194
16788,1,11,0,136,6,3,0,0,0,2,1,194
16789,1,11,0,136,5,3,3,3,0,0,1,194
16790,1,11,0,52,5,3,4,4,0,0,1,194
16791,1,11,0,52,3,1,4,5,0,3,1,194
16792,1,11,0,77,6,3,0,0,0,2,1,194
16793,1,11,2,52,6,3,0,0,0,2,1,194
16794,1,11,2,44,5,3,0,0,0,2,1,195
16795,1,11,0,155,5,3,0,3,0,2,1,195
16796,1,11,0,155,5,3,0,5,0,2,1,195
16797,1,11,0,155,5,3,0,0,0,2,1,195
16798,1,11,0,155,5,3,0,2,0,2,1,195
16800,1,11,0,136,3,1,0,2,0,2,1,195
16801,1,1,0,136,3,1,5,5,0,2,1,195
16802,1,11,0,155,5,3,0,3,0,2,1,195
16803,1,11,0,52,6,3,0,2,0,2,1,195
16805,1,11,0,52,5,3,4,4,0,2,1,195
16806,1,11,2,136,5,3,3,3,0,2,1,195
16807,1,11,0,155,5,3,0,5,0,2,1,195
16808,1,11,2,136,5,3,0,0,0,2,1,195
16809,1,11,0,136,6,3,0,0,0,2,0,195
16810,1,11,0,57,3,1,4,4,0,2,1,196
16811,1,11,0,60,5,3,0,0,0,2,1,196
16812,1,11,0,60,6,3,0,3,0,2,1,196
16813,1,11,2,124,5,3,4,4,0,2,1,196
16814,1,11,2,52,6,3,4,4,0,2,1,196
16815,1,11,0,136,6,3,5,6,0,2,1,196
16817,1,11,0,136,5,3,5,5,0,2,1,196
16819,1,11,0,136,3,1,0,3,0,2,1,196
16820,1,2,0,136,3,1,0,0,0,2,1,673
16821,1,10,0,136,3,1,0,0,0,2,0,196
16822,1,11,2,52,3,3,0,0,0,2,1,196
16823,1,11,2,52,3,3,3,3,0,2,1,196
16824,1,11,0,136,6,3,0,2,0,2,1,196
16825,1,11,2,124,6,3,0,0,0,2,1,196
16826,1,11,2,124,6,3,0,0,0,2,1,196
16827,1,11,0,60,6,3,4,4,0,2,1,196
16830,1,11,0,136,3,1,0,0,0,2,1,196
16831,1,11,0,77,5,3,0,0,0,0,1,196
16832,1,11,3,136,3,1,4,8,0,3,1,196
16833,1,11,0,136,3,1,0,0,0,2,1,197
16834,1,11,0,77,5,3,0,0,0,0,1,197
16835,1,11,0,57,5,3,3,3,0,2,1,197
16836,1,11,0,60,5,3,0,0,0,0,1,197
16837,1,11,0,77,5,3,0,0,0,0,1,197
16838,1,11,0,44,5,3,0,6,0,2,1,197
16839,1,11,0,77,6,3,3,4,0,2,1,197
16840,1,11,0,60,5,3,3,3,0,0,1,197
16841,1,11,0,35,4,3,0,3,0,3,1,198
16842,1,11,0,35,4,3,0,0,0,3,1,198
16844,1,11,0,35,4,3,0,0,0,3,1,198
16845,1,11,0,44,4,3,0,0,0,3,1,198
16847,1,11,0,35,4,3,0,2,0,3,1,198
16848,1,11,0,35,4,3,4,4,0,3,1,198
16850,1,11,0,35,4,3,0,0,0,3,1,198
16851,1,11,0,35,4,3,0,0,0,3,1,198
16857,1,11,0,57,4,3,0,0,0,3,1,198
16858,1,11,0,35,4,3,0,2,0,3,1,198
16863,1,11,0,60,5,3,4,5,0,2,1,198
16865,1,11,2,57,4,3,0,4,0,3,1,198
16866,1,11,2,52,4,3,0,5,0,3,1,198
16867,1,11,2,57,4,3,0,3,0,3,1,198
16870,1,11,2,52,4,3,0,0,0,3,1,198
16871,1,11,2,57,4,3,0,0,0,3,1,198
16872,1,11,2,57,4,3,0,7,0,3,1,198
16873,1,11,2,52,4,3,0,4,0,3,1,198
16874,1,11,2,57,4,3,0,5,0,3,1,198
16876,1,11,2,57,4,3,0,6,0,3,1,198
16877,1,11,2,57,4,3,0,0,0,3,1,198
16880,1,11,2,57,4,3,0,0,0,3,1,198
16882,1,11,2,57,4,3,0,4,0,2,1,198
16883,1,11,2,52,4,3,0,4,0,2,1,198
16884,1,11,2,52,4,3,0,3,0,2,1,198
16886,1,11,2,52,4,3,0,0,0,2,1,198
16887,1,11,2,52,4,3,0,0,0,2,1,198
16888,1,11,0,140,6,3,0,0,0,2,1,198
16889,1,11,0,77,3,1,0,6,0,2,1,198
16890,1,11,0,77,3,3,0,0,0,2,1,208
16891,1,11,2,136,3,1,0,6,0,2,1,198
16892,1,11,0,77,5,3,0,0,0,0,1,199
16893,1,11,0,77,5,3,0,0,0,0,1,199
16894,1,11,0,136,6,3,3,3,0,2,1,199
16895,1,11,0,60,5,3,3,3,0,0,1,199
16896,1,11,0,60,5,3,3,3,0,0,1,199
16897,1,11,0,136,2,1,0,0,0,2,1,199
16899,1,11,0,136,6,3,0,0,0,1,1,199
16900,1,10,0,136,6,3,0,0,0,2,1,240
16901,1,2,0,136,6,3,3,3,0,2,1,290
16902,1,4,0,136,6,3,3,3,0,2,1,325
16903,1,3,0,136,6,3,0,3,0,2,1,352
16904,1,7,0,136,6,3,0,3,0,2,1,373
16905,1,8,0,136,6,3,0,0,0,2,1,448
16906,1,11,0,136,6,3,0,0,0,2,1,199
16907,1,7,0,136,6,3,0,0,0,2,1,367
16908,1,3,0,136,6,3,0,3,0,3,1,716
16909,1,11,0,136,3,1,0,0,0,2,1,199
16910,1,11,2,52,6,3,4,4,0,2,1,199
16911,1,11,0,170,3,1,0,2,0,1,1,199
16912,1,11,0,136,3,1,0,7,0,2,1,199
16913,1,11,0,26,3,1,6,6,0,2,1,199
16914,1,11,0,57,6,3,4,4,0,2,1,199
16915,1,11,0,12,6,3,0,2,0,2,1,199
16916,1,11,0,60,6,3,0,1,0,2,1,199
16917,1,11,0,136,6,3,0,0,0,2,1,199
16918,1,11,0,60,5,3,3,3,0,2,1,199
16919,1,11,2,60,5,3,3,3,0,2,1,199
16920,1,11,0,77,5,3,3,3,0,0,1,199
16921,1,11,2,60,5,3,3,3,0,2,1,199
